item_id,Date,Quantity
2939,6/3/2020 0:00,1
2937,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
357,6/3/2020 0:00,1
357,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
183,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
351,6/3/2020 0:00,1
357,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
505,6/3/2020 0:00,1
381,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
357,6/3/2020 0:00,1
183,6/3/2020 0:00,1
2594,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
183,6/3/2020 0:00,1
3061,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
357,6/3/2020 0:00,1
3073,6/3/2020 0:00,2
5320,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
505,6/3/2020 0:00,1
183,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
3061,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
183,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
357,6/3/2020 0:00,1
357,6/3/2020 0:00,1
183,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
183,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
183,6/3/2020 0:00,1
183,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
505,6/3/2020 0:00,1
505,6/3/2020 0:00,1
505,6/3/2020 0:00,1
505,6/3/2020 0:00,1
3057,6/3/2020 0:00,1
505,6/3/2020 0:00,1
505,6/3/2020 0:00,1
505,6/3/2020 0:00,1
606,6/3/2020 0:00,1
505,6/3/2020 0:00,1
2749,6/3/2020 0:00,1
2749,6/3/2020 0:00,2
5320,6/3/2020 0:00,1
3044,6/3/2020 0:00,2
5624,6/3/2020 0:00,1
5624,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5569,6/3/2020 0:00,5
5320,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
5318,6/3/2020 0:00,1
5613,6/3/2020 0:00,1
389,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5615,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5317,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5318,6/3/2020 0:00,1
5610,6/3/2020 0:00,1
5627,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5318,6/3/2020 0:00,1
5649,6/3/2020 0:00,1
5317,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5610,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5679,6/3/2020 0:00,1
389,6/3/2020 0:00,1
5609,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5609,6/3/2020 0:00,1
5609,6/3/2020 0:00,1
5641,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
5317,6/3/2020 0:00,4
294,6/3/2020 0:00,1
349,6/3/2020 0:00,1
2623,6/3/2020 0:00,1
657,6/3/2020 0:00,1
1147,6/3/2020 0:00,2
2623,6/3/2020 0:00,1
5655,6/3/2020 0:00,1
5663,6/3/2020 0:00,1
5655,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5663,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
317,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
358,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
389,6/3/2020 0:00,1
349,6/3/2020 0:00,1
3091,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
317,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
389,6/3/2020 0:00,1
400,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
317,6/3/2020 0:00,1
371,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
317,6/3/2020 0:00,1
3063,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3052,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
3091,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
371,6/3/2020 0:00,1
389,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
349,6/3/2020 0:00,1
3066,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
317,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
389,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
306,6/3/2020 0:00,1
358,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
389,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
317,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
3055,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
389,6/3/2020 0:00,1
3046,6/3/2020 0:00,1
2985,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
5569,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
186,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
186,6/3/2020 0:00,1
5628,6/3/2020 0:00,1
3045,6/3/2020 0:00,1
1147,6/3/2020 0:00,1
2941,6/3/2020 0:00,1
1147,6/3/2020 0:00,1
2632,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5569,6/3/2020 0:00,1
1147,6/3/2020 0:00,1
1603,6/3/2020 0:00,1
2985,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3077,6/3/2020 0:00,1
2632,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3040,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3164,6/3/2020 0:00,1
186,6/3/2020 0:00,1
657,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
186,6/3/2020 0:00,1
186,6/3/2020 0:00,1
689,6/3/2020 0:00,1
6027,6/3/2020 0:00,1
689,6/3/2020 0:00,1
687,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
5317,6/3/2020 0:00,1
371,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
371,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5310,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2632,6/3/2020 0:00,1
656,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
371,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
5569,6/3/2020 0:00,1
689,6/3/2020 0:00,1
5569,6/3/2020 0:00,1
6027,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
687,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
3442,6/3/2020 0:00,1
6025,6/3/2020 0:00,1
6025,6/3/2020 0:00,1
6025,6/3/2020 0:00,1
6025,6/3/2020 0:00,1
6024,6/3/2020 0:00,1
3046,6/3/2020 0:00,1
3442,6/3/2020 0:00,1
6024,6/3/2020 0:00,1
3053,6/3/2020 0:00,1
1160,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
388,6/3/2020 0:00,1
388,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
371,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
5616,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
367,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
388,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2015,6/3/2020 0:00,1
2990,6/3/2020 0:00,1
388,6/3/2020 0:00,1
5615,6/3/2020 0:00,1
388,6/3/2020 0:00,1
317,6/3/2020 0:00,1
317,6/3/2020 0:00,1
317,6/3/2020 0:00,1
388,6/3/2020 0:00,1
185,6/3/2020 0:00,2
689,6/3/2020 0:00,1
689,6/3/2020 0:00,1
656,6/3/2020 0:00,1
657,6/3/2020 0:00,2
657,6/3/2020 0:00,1
498,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
3010,6/3/2020 0:00,1
3010,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
3010,6/3/2020 0:00,1
6084,6/3/2020 0:00,1
2991,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
357,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
498,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
391,6/3/2020 0:00,1
391,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
2632,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
3091,6/3/2020 0:00,1
306,6/3/2020 0:00,1
3091,6/3/2020 0:00,1
2632,6/3/2020 0:00,1
401,6/3/2020 0:00,3
401,6/3/2020 0:00,3
401,6/3/2020 0:00,7
3088,6/3/2020 0:00,1
505,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
391,6/3/2020 0:00,1
505,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
505,6/3/2020 0:00,1
687,6/3/2020 0:00,1
2311,6/3/2020 0:00,1
505,6/3/2020 0:00,1
391,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
687,6/3/2020 0:00,2
505,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
5655,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
505,6/3/2020 0:00,1
3072,6/3/2020 0:00,1
6006,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
1106,6/3/2020 0:00,1
505,6/3/2020 0:00,1
3108,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
319,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3091,6/3/2020 0:00,1
319,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
3072,6/3/2020 0:00,1
6006,6/3/2020 0:00,1
5568,6/3/2020 0:00,1
5568,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
3041,6/3/2020 0:00,1
2693,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
5317,6/3/2020 0:00,4
5607,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5322,6/3/2020 0:00,1
5613,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
5639,6/3/2020 0:00,1
5639,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5569,6/3/2020 0:00,2
5607,6/3/2020 0:00,1
5322,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5610,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5639,6/3/2020 0:00,1
5645,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5641,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
2630,6/3/2020 0:00,1
5322,6/3/2020 0:00,1
5322,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
5640,6/3/2020 0:00,1
401,6/3/2020 0:00,4
6023,6/3/2020 0:00,1
6027,6/3/2020 0:00,1
351,6/3/2020 0:00,1
6007,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
350,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
357,6/3/2020 0:00,1
350,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
2156,6/3/2020 0:00,1
183,6/3/2020 0:00,1
350,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
350,6/3/2020 0:00,1
355,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
350,6/3/2020 0:00,1
183,6/3/2020 0:00,1
183,6/3/2020 0:00,1
350,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
330,6/3/2020 0:00,1
350,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
5993,6/3/2020 0:00,1
3081,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
183,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
358,6/3/2020 0:00,1
350,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
3074,6/3/2020 0:00,1
367,6/3/2020 0:00,1
306,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
306,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
306,6/3/2020 0:00,1
391,6/3/2020 0:00,1
306,6/3/2020 0:00,1
306,6/3/2020 0:00,1
350,6/3/2020 0:00,1
357,6/3/2020 0:00,1
2195,6/3/2020 0:00,1
357,6/3/2020 0:00,1
506,6/3/2020 0:00,1
350,6/3/2020 0:00,1
306,6/3/2020 0:00,1
186,6/3/2020 0:00,1
306,6/3/2020 0:00,1
317,6/3/2020 0:00,1
506,6/3/2020 0:00,1
2631,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
371,6/3/2020 0:00,1
506,6/3/2020 0:00,1
2594,6/3/2020 0:00,1
3061,6/3/2020 0:00,1
2937,6/3/2020 0:00,1
306,6/3/2020 0:00,1
350,6/3/2020 0:00,1
2628,6/3/2020 0:00,1
357,6/3/2020 0:00,1
388,6/3/2020 0:00,1
388,6/3/2020 0:00,1
371,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
183,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
3011,6/3/2020 0:00,1
3072,6/3/2020 0:00,1
2606,6/3/2020 0:00,1
5993,6/3/2020 0:00,1
2704,6/3/2020 0:00,1
350,6/3/2020 0:00,1
350,6/3/2020 0:00,1
619,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
3046,6/3/2020 0:00,1
3053,6/3/2020 0:00,1
186,6/3/2020 0:00,1
5311,6/3/2020 0:00,1
5310,6/3/2020 0:00,3
3088,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3082,6/3/2020 0:00,1
391,6/3/2020 0:00,1
505,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
2991,6/3/2020 0:00,1
381,6/3/2020 0:00,1
306,6/3/2020 0:00,1
2400,6/3/2020 0:00,2
183,6/3/2020 0:00,1
306,6/3/2020 0:00,1
349,6/3/2020 0:00,1
183,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5683,6/3/2020 0:00,1
5609,6/3/2020 0:00,1
5567,6/3/2020 0:00,1
3088,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
388,6/3/2020 0:00,1
3052,6/3/2020 0:00,1
5609,6/3/2020 0:00,1
3153,6/3/2020 0:00,1
2284,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
186,6/3/2020 0:00,1
2943,6/3/2020 0:00,1
2623,6/3/2020 0:00,1
1147,6/3/2020 0:00,2
2624,6/3/2020 0:00,1
391,6/3/2020 0:00,1
319,6/3/2020 0:00,1
3041,6/3/2020 0:00,1
3046,6/3/2020 0:00,1
671,6/3/2020 0:00,2
1166,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
5609,6/3/2020 0:00,1
5641,6/3/2020 0:00,1
3153,6/3/2020 0:00,1
5323,6/3/2020 0:00,1
5317,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5322,6/3/2020 0:00,1
3073,6/3/2020 0:00,1
5569,6/3/2020 0:00,1
505,6/3/2020 0:00,1
1106,6/3/2020 0:00,1
1166,6/3/2020 0:00,1
401,6/3/2020 0:00,1
1166,6/3/2020 0:00,1
505,6/3/2020 0:00,1
505,6/3/2020 0:00,1
5616,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3130,6/3/2020 0:00,1
1142,6/3/2020 0:00,1
2399,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
5616,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
5607,6/3/2020 0:00,2
622,6/3/2020 0:00,1
3039,6/3/2020 0:00,1
306,6/3/2020 0:00,1
351,6/3/2020 0:00,1
351,6/3/2020 0:00,1
351,6/3/2020 0:00,1
351,6/3/2020 0:00,1
687,6/3/2020 0:00,2
5581,6/3/2020 0:00,1
687,6/3/2020 0:00,1
3040,6/3/2020 0:00,1
5685,6/3/2020 0:00,1
3082,6/3/2020 0:00,1
5600,6/3/2020 0:00,1
5624,6/3/2020 0:00,1
5616,6/3/2020 0:00,1
367,6/3/2020 0:00,1
5325,6/3/2020 0:00,1
367,6/3/2020 0:00,1
3009,6/3/2020 0:00,1
5569,6/3/2020 0:00,1
345,6/3/2020 0:00,1
2632,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5615,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
687,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
349,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
186,6/3/2020 0:00,1
6023,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
5994,6/3/2020 0:00,1
5317,6/3/2020 0:00,1
6084,6/3/2020 0:00,1
3072,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
6084,6/3/2020 0:00,1
5317,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5640,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
3075,6/3/2020 0:00,1
6005,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3124,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5607,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
364,6/3/2020 0:00,1
2232,6/3/2020 0:00,1
5615,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
186,6/3/2020 0:00,1
364,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
687,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
687,6/3/2020 0:00,1
2833,6/3/2020 0:00,1
3076,6/3/2020 0:00,1
5320,6/3/2020 0:00,1
3071,6/3/2020 0:00,1
